id,created_at,text,geo,coordinates,retweet_count,favorite_count
1186975903366168576,Wed Oct 23 12:01:22 +0000 2019,"@benronoh I mention you, a thumb-sucking despotic piglet; not US, Patriotic Kenyans.",,,5,28
1186975407343570944,Wed Oct 23 11:59:24 +0000 2019,"KENYA is an UNJUST country of more than 45 NATIONS, each with its UNIQUE language, culture, MORES and traditions, A… https://t.co/gMeQCGh03D",,,168,806
1186972560208138240,Wed Oct 23 11:48:05 +0000 2019,"Members of one KANU FAMILY. 

All focused on building a FAMILY BRAND and institutionalizing PERSONALIZED authoritar… https://t.co/2RJfl4mHya",,,77,398
1186952425514639360,Wed Oct 23 10:28:05 +0000 2019,"Good afternoon, Kenya.

My DNA kits have matched these ones.

#DespotsMustFall https://t.co/BX0rATKhV6",,,409,3387
1186950264101707776,Wed Oct 23 10:19:30 +0000 2019,"PROOF OF INTEGRITY IN KENYA

1) Daniel Arap Moi couldn't silence you.

2) Uhuru Muigai Njee can't buy or intimidate… https://t.co/0tW3MTCfW4",,,110,728
1186947094180966400,Wed Oct 23 10:06:54 +0000 2019,@PKARENJU @WilliamsRuto When you are wailing on Twitter.,,,2,37
1186876215774339073,Wed Oct 23 05:25:15 +0000 2019,"@douglas_kurgat @WilliamsRuto Your brain is colonized by the con-man, zombie.",,,2,43
1186870680316534784,Wed Oct 23 05:03:15 +0000 2019,"Comrades and patriots! KRF's hammer falls on Deputy Despot @WilliamSRuto. Viva, KIPAU MEDIA! Subscribe!… https://t.co/U7GqJ1tpDw",,,78,516
1186866055995629568,Wed Oct 23 04:44:53 +0000 2019,@dorches_incl Truth and integrity are far superior QUALITIES in leadership. A leader who conceals information about… https://t.co/xmIZVhfNyy,,,11,80
1186864302281646081,Wed Oct 23 04:37:55 +0000 2019,RT @theKongere: @MigunaMiguna @RailaOdinga Is it the handchequer's purported 'last bullet'? Should Kenyans suffer perpetually because some…,,,14,0
1186858905810489344,Wed Oct 23 04:16:28 +0000 2019,"@Carl97361740 @letoya_p I did, otherwise I would not be a scientific socialist.",,,1,7
1186858629363838976,Wed Oct 23 04:15:22 +0000 2019,"@Gideon40263923 @letoya_p Don't compare me to your domestic demons, zombie. I am a descendant of the GREAT LWANDA M… https://t.co/65feD4SoDh",,,16,145
1186856387160268800,Wed Oct 23 04:06:28 +0000 2019,"@VINCEinteriors @Mugwiriadk 1,000,000%",,,0,22
1186855612740710405,Wed Oct 23 04:03:23 +0000 2019,"@Ericbittock Home made, and laced with pure love!",,,7,91
1186854962455863297,Wed Oct 23 04:00:48 +0000 2019,@Mugwiriadk Father: Ajuma Jaramogi Oginga Odinga.,,,11,87
1186853851233583104,Wed Oct 23 03:56:23 +0000 2019,"ATTENTION!

Deputy Despot William Samoei Ruto's revolutionary hammer is approaching earth.

Almost ready....Loading… https://t.co/oypXagkB01",,,81,647
1186851924160716800,Wed Oct 23 03:48:44 +0000 2019,@fisherbwoy1 @sailors254 NYACHAE son of N-Y-A-N-D-U-S-I!,,,1,60
1186851486258663426,Wed Oct 23 03:46:59 +0000 2019,@PolineM2 No. Oriare was from Kakola (may his soul rest in eternal peace) and I am from Kanyilum. The two clans marry.,,,5,122
1186850636803035136,Wed Oct 23 03:43:37 +0000 2019,RT @jumasteve: @CalvinceOgwel @MigunaMiguna Why shouldn't he be bitter? If anyone tortures you and forcefully removes you from your home th…,,,8,0
1186844562930765824,Wed Oct 23 03:19:28 +0000 2019,"@boyeve @letoya_p Miguna wuod Jomune, Ja'Kojung'a, ""Pesa Mit Makata Minu Kwayi!"" - His full glorious name and Pakru… https://t.co/uBgYOyGqmw",,,6,54
1186840245393854465,Wed Oct 23 03:02:19 +0000 2019,@letoya_p I was the best history student at both Onjiko Secondary School and Njiiri's High School in Murang'a for 6… https://t.co/xQ1zqqJTTe,,,27,307
1186839495825604611,Wed Oct 23 02:59:20 +0000 2019,"@FNasubo The first statement is retrogressive! You have no power to predict anyone's future, chief.",,,1,6
1186829227540307968,Wed Oct 23 02:18:32 +0000 2019,"@COSYONDERI Nyachae's last wife is from Nyeri, small boy. What's the distance between Nyamira and Kisii? Think. Use… https://t.co/5cJqzofiW7",,,32,425
1186823375806709760,Wed Oct 23 01:55:17 +0000 2019,"Fred Okengo Matiang'i is the ILLEGITIMATE son of Simeon Nyachae Nyandusi of Gusiiland, hence the fake love Despot U… https://t.co/csoi4LuFtW",,,327,1552
1186745542401019904,Tue Oct 22 20:46:00 +0000 2019,RT @254Patriot: @MigunaMiguna I agree with you. People have diseases that can be prevented if they only knew their genetics.,,,7,0
1186745465859117056,Tue Oct 22 20:45:42 +0000 2019,"RT @JrNeymuel: @MigunaMiguna Even if @MigunaMiguna dies, one day, somewhere in Kenya, sons and daughters will be born who will fulfill his…",,,26,0
1186744711001890818,Tue Oct 22 20:42:42 +0000 2019,RT @koshmich: @MigunaMiguna Integrity is priceless not even expensive.,,,10,0
1186698451226124288,Tue Oct 22 17:38:53 +0000 2019,"@oumanelson @BENWILLIES No, I did not, zombie.",,,0,5
1186697668170604544,Tue Oct 22 17:35:46 +0000 2019,@SaidOmusula @RailaOdinga I have been doing that before you were conceived and consistently since then. Open up your brain and THINK!,,,3,18
1186697380621701120,Tue Oct 22 17:34:37 +0000 2019,"@lenard_kern @RailaOdinga Wednesday, October 23rd.",,,0,9
1186694310219173888,Tue Oct 22 17:22:25 +0000 2019,"@RailaOdinga It did not work for Kenyans for 45 years after the flag independence; it will not work now.

#DespotsMustFall",,,24,139
1186693654750093322,Tue Oct 22 17:19:49 +0000 2019,"From the utterances of Despot Uhuru Muigai Njee ""Meta Meta"" and The People's Con-Man @RailaOdinga, the HandChieth d… https://t.co/sR2Mb8Vyft",,,48,320
1186691651898695681,Tue Oct 22 17:11:52 +0000 2019,"@JuluSarah Incredible. They do nothing and celebrate living in hell holes in Kenya. 

They know that I was forced i… https://t.co/1cbmcmBlhv",,,4,18
1186656180569100288,Tue Oct 22 14:50:55 +0000 2019,"@BENWILLIES I've been on Despot Uhuru since 1992, zombie. Wake up your lazy brain and think!",,,1,31
1186653091292164096,Tue Oct 22 14:38:38 +0000 2019,@tonnydollar Are you literate?,,,1,21
1186648443462270977,Tue Oct 22 14:20:10 +0000 2019,"Let's assume for the sake of argument that some of us are actually ""mad."" Do mad people have rights in Kenya? Can s… https://t.co/zpPhX3OXD7",,,96,475
1186612331889004544,Tue Oct 22 11:56:40 +0000 2019,@BensonKatete5 @OthienoObando You know that is nonsense. But keep trembling. The hammer must keep falling on the de… https://t.co/MJJ2ITQj0d,,,1,8
1186612147981299712,Tue Oct 22 11:55:56 +0000 2019,"@OthienoObando Ask them to hurry up, zombie.",,,2,32
1186610271609069570,Tue Oct 22 11:48:29 +0000 2019,"Hello Kenya! Despots, their collaborating con-men and their zombies have been running a narrative that ""Miguna will… https://t.co/33ihS7tVYJ",,,87,612
1186609218020921344,Tue Oct 22 11:44:18 +0000 2019,RT @OthienoObando: @MigunaMiguna Miguna Miguna is a real Kenyan who was born in Kenya. I know where his placenta was buried 😂😂. When he die…,,,31,0
1186605168097398784,Tue Oct 22 11:28:12 +0000 2019,RT @Citizen_Alert1: It is an incontrovertible fact that some Kenyans earned fake exam  grades following massive examination leakages &amp; frau…,,,36,0
1186503146165690370,Tue Oct 22 04:42:48 +0000 2019,"Zombies, despots and con-men have been shouting about how I was already bought. Too bad for zombies! With all the p… https://t.co/JxHL75bC1y",,,48,339
1186501819935141888,Tue Oct 22 04:37:32 +0000 2019,@ThisManAura The zombies will say I'm brighter than Newton! Hahahaha! Viva! #DespotsMustFall,,,6,100
1186501464279207937,Tue Oct 22 04:36:07 +0000 2019,@ThisManAura Let zombies and their owners spread cowdung lullabies. The hammer must fall. Viva!,,,3,97
1186500003558252545,Tue Oct 22 04:30:19 +0000 2019,"@lugonzi I have no interest in knowing. Continue working ""quietly.""",,,0,4
1186498265149300737,Tue Oct 22 04:23:25 +0000 2019,"On Wednesday, October 23, 2019, KRF's REVOLUTIONARY HAMMER drops HAAAAARD on the 3rd despot, William Samoei Ruto. S… https://t.co/RKwQgEyTQZ",,,149,890
1186494080710316033,Tue Oct 22 04:06:47 +0000 2019,"@blak_kama @Muna0305 That's illogical. That I'm greedy because I refused to get ""rewards after the handshake?"" That… https://t.co/t19zwlpVL2",,,4,22
1186485628709605377,Tue Oct 22 03:33:12 +0000 2019,"Speaking truth to power is an exercise of the right to FREE SPEECH, conscience and political rights which are entre… https://t.co/myTzGA1S6n",,,32,209
1186483143185960962,Tue Oct 22 03:23:19 +0000 2019,"Those who have to torture, exile or kill their opponents in order to remain in, or acquire, power are weak. Those s… https://t.co/oFaCbS31zH",,,35,261
1186478401525354496,Tue Oct 22 03:04:29 +0000 2019,"When you make fun of or justify torture, it means that you have lost your soul, your conscience and your humanity.… https://t.co/FHih0bEE01",,,113,615
1186471367841124352,Tue Oct 22 02:36:32 +0000 2019,"Those who support, cheer or justify these kinds of egregious human rights violations are as Quilty as the ones who… https://t.co/vt4Oh3bcZL",,,20,170
1186471275457323008,Tue Oct 22 02:36:10 +0000 2019,"My TORTURED and SWOLLEN hand on March 29, 2018 after the despots had tortured, sedated and transported me UNCONSCIO… https://t.co/R3c7j4e9rf",,,56,368
1186465785780297729,Tue Oct 22 02:14:21 +0000 2019,@lugonzi Fighting for your rights you may know but that does not itself constitute being a revolutionary.,,,1,4
1186395618899648518,Mon Oct 21 21:35:32 +0000 2019,"Why You Need To Know Your BIOLOGICAL PARENTS

1. Because you have an absolute right to know.

2. To prevent in-bree… https://t.co/kU6I1zLTdG",,,202,1224
1186388897992982528,Mon Oct 21 21:08:49 +0000 2019,@serem_agnes @KelvinOkechi5 @RailaOdinga Don't mind the malicious haters. Their yelps won't amount to much. We shall struggle until we win.,,,0,7
1186387438408785920,Mon Oct 21 21:03:01 +0000 2019,@EunieEunice Innocent children should not know who their real parents are? Why not? Give three cogent reasons.,,,0,5
1186385651727556608,Mon Oct 21 20:55:56 +0000 2019,@ItraceyShantal @cyrusoloo Keep trembling....I like to see zombies and despots tremble like you do.,,,1,5
1186385347225292801,Mon Oct 21 20:54:43 +0000 2019,"RT @freepunters: @MigunaMiguna @Jakwath1 Revolution ✊🏼all over the world
#DespotsMustFall https://t.co/11BxcgDDuX",,,22,0
1186374532430516229,Mon Oct 21 20:11:44 +0000 2019,RT @ambatsaa: @MigunaMiguna raila ni coward number 1 2007 he won we fought for akambelezwa na pm 2017 he won amepewa handshake bure kabisa…,,,17,0
1186349043095670784,Mon Oct 21 18:30:27 +0000 2019,@bonirobe Hahahaha!,,,0,21
1186348244932141056,Mon Oct 21 18:27:17 +0000 2019,@purpleRingKing There were no conjugal visits until Moody Awori introduced them in the prison system as Minister fo… https://t.co/dXUfFG6D2i,,,4,82
1186347785995608065,Mon Oct 21 18:25:28 +0000 2019,"@shehkuria Are you a man of 75? Or, has a man of 75 impregnated you? If not, how factual is your statement?

Truth… https://t.co/CMf3ObjMhv",,,3,52
1186345488523714562,Mon Oct 21 18:16:20 +0000 2019,@tufaaki @dosande @WMasinya @bonfacemwangi @bonifacemwangi Boniface Mwangi sat and obtained an E in 2017. Before 20… https://t.co/xC9rZ56jPz,,,6,11
1186343191416627201,Mon Oct 21 18:07:12 +0000 2019,@JuluSarah Hahahaha! Are they suggesting that they don't want to know who their true biological parents are and tha… https://t.co/n2lxgDvXzG,,,5,30
1186336142377009154,Mon Oct 21 17:39:12 +0000 2019,"@mckendave Kamau Ngegi had a full beard, zombie.",,,1,40
1186333860168159233,Mon Oct 21 17:30:07 +0000 2019,"@cyrusoloo Why not? Without TRUTH about who your parents are, everything else about you would be a lie. Why do you… https://t.co/7mxZtjYPnf",,,1,6
1186301248011677696,Mon Oct 21 15:20:32 +0000 2019,@______nicky1 You cannot do that and win.,,,0,4
1186300150521700353,Mon Oct 21 15:16:10 +0000 2019,@Jakwath1 Kenyans have NOT accepted slavery.,,,1,7
1186269195908071424,Mon Oct 21 13:13:10 +0000 2019,@zeckmwita Nonsensical question. Comprehend what I write and say.,,,0,8
1186268737672007685,Mon Oct 21 13:11:21 +0000 2019,@Jakwath1 False.,,,0,7
1186268501893406721,Mon Oct 21 13:10:25 +0000 2019,"@MosesNjugz Remember that Despot Uhuru Muigai Kenyatta ""Meta Meta"" Njee still colonizes the @IEBCKenya and its serv… https://t.co/3Jx5bvVp70",,,4,17
1186262612218187776,Mon Oct 21 12:47:01 +0000 2019,@Carl97361740 @RailaOdinga @FredMatiangi @badomapambano It is not about D-soldiers. It is about having tyrants occu… https://t.co/pTTzW0rEJA,,,3,13
1186261120417447941,Mon Oct 21 12:41:05 +0000 2019,"Democracy is built on INDIVIDUAL integrity and duty. Subscribe to KIPAU MEDIA, a KRF platform.
(Thank you, Phoebe A… https://t.co/5bxkXR3nj2",,,76,400
1186034259615719424,Sun Oct 20 21:39:37 +0000 2019,"CRIMES AGAINST HUMANITY

Because Kenyans have allowed Despot Uhuru Kenyatta and Con-Men like @RailaOdinga to imagin… https://t.co/s1p0L17JAs",,,93,319
1186028120966619136,Sun Oct 20 21:15:14 +0000 2019,"@alkhum_khum @rngala The 500 despots, con-men and their puppies are not ""everyone,"" zombie. Kenya has a population… https://t.co/x7Qc3PWyvm",,,2,10
1186027589955141633,Sun Oct 20 21:13:07 +0000 2019,"@MburuSallie Were you there when Jomo Kenyatta, Oginga Odinga and Despot Uhuru were born? No. But you know that the… https://t.co/5DEOPXTMcA",,,16,74
1186025280886001665,Sun Oct 20 21:03:56 +0000 2019,"@eyderp Thanks. People often confuse the administration of an oath for support. For instance, did CJ Maraga ""suppor… https://t.co/3vM6FGTWxM",,,4,22
1186021856026992640,Sun Oct 20 20:50:20 +0000 2019,@bryntoo Symmetry!,,,0,28
1186021548832018433,Sun Oct 20 20:49:07 +0000 2019,@EunieEunice Nah.,,,1,36
1186018248405504001,Sun Oct 20 20:36:00 +0000 2019,"""If you can't beat them, join them,"" mantra fails to understand that joining them means becoming their slave and ac… https://t.co/UkpLkSMymr",,,101,641
1186016883910332418,Sun Oct 20 20:30:34 +0000 2019,@Muna0305 Viva!,,,0,9
1186016292144324609,Sun Oct 20 20:28:13 +0000 2019,"After despotism, conmanship and criminality have been normalized and institutionalized the way they are in Kenya, i… https://t.co/WXyZWX9gBr",,,54,325
1186015262862139392,Sun Oct 20 20:24:08 +0000 2019,"When tyranny is normalized, citizens start finding justifications why they are poor, homeless and hungry while the… https://t.co/LLtLN3RPo1",,,105,462
1186013473718833153,Sun Oct 20 20:17:01 +0000 2019,"When a small clique of crooks have imposed themselves, plundered the country's resources, created zombies through s… https://t.co/ZWjAUyfkOW",,,133,627
1185957999946403840,Sun Oct 20 16:36:35 +0000 2019,@deknow_mwendwa I type words; pure truth. Zombies like you react to truth with uncontrollable anger. Music to my ey… https://t.co/cWZittqBfX,,,3,18
1185957039132028929,Sun Oct 20 16:32:46 +0000 2019,"@deknow_mwendwa Tell your truth as you know it. Let me tell the truth as I know it. Otherwise, keep off my TL. Stay on yours.",,,4,24
1185954152674930690,Sun Oct 20 16:21:18 +0000 2019,"JM Kariuki had had the misfortune of being at the Hilton Hotel the morning of March 2, 1975 with Ngina Muhoho a.k.a… https://t.co/tzt61jXnSI",,,75,276
1185952426857250817,Sun Oct 20 16:14:27 +0000 2019,"@MuliBenson Thanks, comrade. Viva!",,,0,4
1185951638445576193,Sun Oct 20 16:11:19 +0000 2019,"If you are looking for lies, don't follow me.
If you are looking for cowards, don't follow me.
If you are looking f… https://t.co/jcqm2CTQtT",,,309,2674
1185946280801046528,Sun Oct 20 15:50:01 +0000 2019,@CounselMayabi Not in colonial Kenya.,,,5,86
1185945758694027266,Sun Oct 20 15:47:57 +0000 2019,"On March 2, 1975, JM Kariuki was abducted at the Hilton Hotel in broad daylight by one of Kamau Ngegi's bodyguards.… https://t.co/AUZyChCSk9",,,86,502
1185944110185811968,Sun Oct 20 15:41:24 +0000 2019,"In conclusion, Kamau Ngegi a.k.a Jomo Kenyatta, was past 75 years old and in jail in Lodwar when Ngina Muhoho becam… https://t.co/qQMGflnEku",,,431,2890
1185939101209583616,Sun Oct 20 15:21:30 +0000 2019,"RT @Joe_munene1: happy #MashujaaDay2019 to the only human fighting colonialism openly without Fear of threats. 
Kenya needs you
Africa need…",,,57,0
1185938530134036480,Sun Oct 20 15:19:13 +0000 2019,RT @WajibuYetu: @MigunaMiguna Dr. @MigunaMiguna is the best thing that has happened to Kenya. We MUST learn to appreciate the truth at all…,,,22,0
1185936382755246080,Sun Oct 20 15:10:41 +0000 2019,@mboyacliff Does it mean that your fictitious Canadian citizenship justifies having my house destroyed with explosi… https://t.co/ZXe8x0ej8s,,,2,14
1185935366613798913,Sun Oct 20 15:06:39 +0000 2019,@CalvinErick4 They once believed in him. They no longer do.,,,1,8
1185927893605670914,Sun Oct 20 14:36:57 +0000 2019,"@8082Team Because you are with me, otherwise you would not know. I know what pains idiots like you: I'm effective.… https://t.co/MmbDlL5MyF",,,1,7
1185927420731412486,Sun Oct 20 14:35:05 +0000 2019,@INCHARGEM Validating your vote is not a wrong. Stealing your vote like Uhuru Kenyatta did is. Think!,,,5,9
1185925554383527937,Sun Oct 20 14:27:40 +0000 2019,"@HEStevieNderi @KBonimtetezi @TonyGachoka @IdaOdinga @RailaOdinga Same to you, comrade. The struggle continues!",,,2,16
1185924823123447809,Sun Oct 20 14:24:45 +0000 2019,@HEStevieNderi Thanks. #happymashujaaday2019,,,3,10
1185924746749370368,Sun Oct 20 14:24:27 +0000 2019,"RT @HEStevieNderi: Happy mashujaa day Genera @MigunaMiguna 
You're a hero",,,14,0
1185923599850450952,Sun Oct 20 14:19:54 +0000 2019,"@olango_yuda @danvas_nyariki I was never happy and you know that, zombie. It is well documented and in the public domain.",,,1,5
1185922880250494977,Sun Oct 20 14:17:02 +0000 2019,RT @WajibuYetu: @MigunaMiguna We all witnessed you doing what you said you will do. @orengo_james @HassanAliJoho @RailaOdinga are all talk…,,,12,0
1185921863475777538,Sun Oct 20 14:13:00 +0000 2019,"You don't get it either because you are too daft to comprehend or you are a willing slave.

I never supported him.… https://t.co/FvHrFFqrOc",,,20,181
1185919529467203587,Sun Oct 20 14:03:43 +0000 2019,That hero is most probably dead now. He did that in November 2017 when I organized the Homecoming for Raila Odinga.… https://t.co/AOV4oVlq6n,,,61,373
1185915310563573760,Sun Oct 20 13:46:57 +0000 2019,"RT @AEkotam: @MigunaMiguna I wonder why some people think the general is lying, I mean this man worked so closely with Raila, he was his ad…",,,24,0
1185914894484422656,Sun Oct 20 13:45:18 +0000 2019,RT @jumasteve: @Antony_M_M @MigunaMiguna Raila tainted his own name. Don't blame Miguna for that,,,6,0
1185914828549959682,Sun Oct 20 13:45:03 +0000 2019,RT @jumasteve: @Antony_M_M @MigunaMiguna Raila betrayed his people. That is not something to be encouraged.,,,5,0
1185914310440165376,Sun Oct 20 13:42:59 +0000 2019,@Harrypottar13 Viva!,,,0,4
1185912400324825088,Sun Oct 20 13:35:24 +0000 2019,@kadirabdi567 @ABDIWAHID08 @jumasteve Thanks.,,,0,9
1185911938007654400,Sun Oct 20 13:33:33 +0000 2019,TRUE. Despot Uhuru Kenyatta and Con-Man Raila Odinga knew that I was the ENGINE of the NRMKe resistance which would… https://t.co/Njh87LvK1F,,,25,122
1185910938911887365,Sun Oct 20 13:29:35 +0000 2019,"RT @ABDIWAHID08: @jumasteve @MigunaMiguna You are my shujaa Mr MIGUNA MIGUNA, keep the good work and we as patriots of this great nation  a…",,,9,0
1185908437667987457,Sun Oct 20 13:19:39 +0000 2019,"@calafkey Publish the Oath and see whose signature and name are on it. Don't ask silly questions, zombie.",,,1,6
1185908115750998018,Sun Oct 20 13:18:22 +0000 2019,"RT @jumasteve: I take this opportunity to celebrate 
@MigunaMiguna
 , a courageous son of Kenya who continuously fight for justice and good…",,,73,0
1185907595460124673,Sun Oct 20 13:16:18 +0000 2019,I was at Uhuru Park at 10 a.m. and was ready to swear Raila in before 12 p.m. Even 3 year olds saw me there with on… https://t.co/VBWGxhtFtd,,,29,171
1185906124626808832,Sun Oct 20 13:10:27 +0000 2019,"@Javance9 No. Obsessed with TRUTH, INTEGRITY and JUSTICE.",,,1,5
1185905412169699328,Sun Oct 20 13:07:37 +0000 2019,@netoizaak You say that on my TL because no sensible person can ignore oxygen.,,,1,5
1185905073899085824,Sun Oct 20 13:06:17 +0000 2019,"@EphantusKariuk3 We have not won. We are still in the struggle. So ""going past the Mark"" does not apply.",,,2,34
1185904410616127488,Sun Oct 20 13:03:39 +0000 2019,"@NjiiriWa @EnowGeoffrey Which money? If I wanted money, the people who had money and were willing to pay were Uhuru… https://t.co/SDTkBpXUAI",,,4,12
1185903384508936192,Sun Oct 20 12:59:34 +0000 2019,False. No one was brave enough to swear him in. He approached sitting and retired judges. They said no. He approach… https://t.co/hzAVZCE6bR,,,46,187
1185902440350130176,Sun Oct 20 12:55:49 +0000 2019,"@RobertKadule @tjkajwang Produce Kajwang's signature on any document and we will agree with you. Until then, zombie, go back to sleep.",,,2,7
1185902157503127554,Sun Oct 20 12:54:42 +0000 2019,"RT @Harrypottar13: @MigunaMiguna Thumbs up for #MIGUNAMIGUNA a leader who stomached critics,threats and stood for what he believed is right…",,,13,0
1185901758557675520,Sun Oct 20 12:53:06 +0000 2019,@elijah_odhiambo I've been fighting for freedom loudly for the past 30 plus years - before you were an egg.,,,1,5
1185901306390761472,Sun Oct 20 12:51:19 +0000 2019,"@omondiedie You give me attention without me looking for it, chief.",,,0,3
1185901086042923008,Sun Oct 20 12:50:26 +0000 2019,FALSE. I was known globally in 1987 when Raila Odinga was still in detention. I had never met him and he had never… https://t.co/GHsSBT57gZ,,,30,133
1185900236683841536,Sun Oct 20 12:47:04 +0000 2019,@kioko_king I've never slept with anyone's wife. I've never abused power or destroyed anyone's marriage. I've never… https://t.co/yzFDUe06iZ,,,2,6
1185898968963833859,Sun Oct 20 12:42:01 +0000 2019,I swore him in because he had won an election. Millions of Kenyans had voted for him. I did so out of respect for t… https://t.co/OdihyVMFfe,,,40,213
1185897576895258626,Sun Oct 20 12:36:29 +0000 2019,@elijah_odhiambo @eyderp You are exposing your ignorance. You have not read the book.,,,1,5
1185896994683916290,Sun Oct 20 12:34:11 +0000 2019,What Raila Odinga and Ida have done are ACTIONABLE CRIMES; not mistakes. Killing their maid was cold-blooded murder… https://t.co/Vp923p02uA,,,96,541
1185895910447992832,Sun Oct 20 12:29:52 +0000 2019,@MuchuiSteve I did not take the pictures. I did not file the application in court nor the affidavits. I did not com… https://t.co/xH3dDQ1qnK,,,1,3
1185895244145012741,Sun Oct 20 12:27:13 +0000 2019,"@RobertOsoro11 @LagatJonathan5 There was no credible election in 2017, otherwise I would have won. Hold free, fair… https://t.co/AJwCvRwsB6",,,2,46
1185894085091123200,Sun Oct 20 12:22:37 +0000 2019,"RT @EphantusKariuk3: @MigunaMiguna LAW 15
An enemy must be crushed completely.If 1 ember is left alight, no matter how dim, a fire will eve…",,,15,0
1185893697906446337,Sun Oct 20 12:21:05 +0000 2019,@isdor_otieno Hahaha! Keep trying.,,,0,4
1185892987500466176,Sun Oct 20 12:18:15 +0000 2019,"@sam_btw @eyderp Are you a genuine journalist or a quack? In your country, those ""transgressions"" - stealing public… https://t.co/rrK3fcmAPV",,,0,6
1185891743906041858,Sun Oct 20 12:13:19 +0000 2019,@eyderp Because Raila Odinga won the 2017 presidential elections and Despot Uhuru Kenyatta stole that victory. I wa… https://t.co/h5ZztYf02u,,,2,40
1185889134197510145,Sun Oct 20 12:02:57 +0000 2019,"@Opicha1 Yes, zombified men only speak about pigs, insects and ants.",,,0,4
1185888255457316865,Sun Oct 20 11:59:27 +0000 2019,@almo_ja Father and Daughter!,,,1,47
1185888113241055232,Sun Oct 20 11:58:53 +0000 2019,@LagatJonathan5 Revolutionaries can get anything they put their minds to. Viva!,,,3,68
1185887875478503425,Sun Oct 20 11:57:56 +0000 2019,"@ogech_duke I'm not the one with Lwam in court over DNA and paternity tests, chief. Focus.",,,1,4
1185887441695191041,Sun Oct 20 11:56:13 +0000 2019,"@Hqrveyspector You cannot call someone's wife a ""mpango."" Zombies like you were shouting about ""family values,"" yet… https://t.co/Ey3YGEewvr",,,8,55
1185885369792946176,Sun Oct 20 11:47:59 +0000 2019,"@denodex I get the liberating power of TRUTH and FREEDOM! Viva!

#MashujaaDay2019 #HappyMashujaaDay",,,2,83
1185883878923350016,Sun Oct 20 11:42:04 +0000 2019,"As our ancestors of yore said, pictures speak more than a thousand words. Truth sets us all free. Viva!… https://t.co/b02MFoPcne",,,109,870
1185720714718072837,Sun Oct 20 00:53:42 +0000 2019,"@eliudketer20 Keep praying, zombie.",,,0,8
1185720325805395968,Sun Oct 20 00:52:09 +0000 2019,@komgeorgea @KBonimtetezi @TonyGachoka @IdaOdinga @RailaOdinga I close when I want to not when you do.,,,0,55
1185708712251576321,Sun Oct 20 00:06:01 +0000 2019,@benard_mn A PRINCIPAL mover and the FOUNDING GENERAL of a resistance movement cannot be a collateral. Call it what it is - a BETRAYAL.,,,1,9
1185707061298057216,Sat Oct 19 23:59:27 +0000 2019,@lugonzi How can you purport to critique something you don't know? One cannot be a revolutionary when one is ignora… https://t.co/s1l9oJoS9n,,,2,14
1185701410576441345,Sat Oct 19 23:37:00 +0000 2019,"The lesson from Robert Mugabe to Raila Odinga is this: Those who degrade public office, violate the sanctity of the… https://t.co/NRsSTJz8is",,,62,384
1185700315867353088,Sat Oct 19 23:32:39 +0000 2019,@Kepha__ Exactly what your con-man does to Shebbesh and other ODM families. #MashujaaDay #HappyMashujaaDay,,,1,17
1185699179932327936,Sat Oct 19 23:28:08 +0000 2019,"In 1995, Robert Mugabe took Grace Mugabe from one of his junior army officers she was married to,Stanely Goreraza,… https://t.co/UYVWBGLvCO",,,70,370
1185695412784640000,Sat Oct 19 23:13:10 +0000 2019,The People's Con-Man @RailaOdinga has repeatedly showed total disregard and disrespect to Mr. Shebbesh and to other… https://t.co/bKp7Uai3Xk,,,33,208
1185694098927304706,Sat Oct 19 23:07:56 +0000 2019,"October 21, 2010 at the OPM's VIP Lounge: Frank Ambudo Shebbesh waited with Ole Ntimama and Mark Too as Raila Oding… https://t.co/nD9DE7Ob7n",,,120,636
1185683748496523268,Sat Oct 19 22:26:49 +0000 2019,@MrYabidary @ThiongoMwangi19 Crimes committed against individual Kenyans are NOT secrets!,,,0,4
1185683408485310465,Sat Oct 19 22:25:28 +0000 2019,"RT @SamsonMburu3: @MigunaMiguna If @MigunaMiguna is mad,then I recommend a dose of that madness to every right thinking https://t.co/FeoAzV…",,,27,0
1185683359822962688,Sat Oct 19 22:25:16 +0000 2019,RT @Rita02812534: @MigunaMiguna Double Mm is my Hero and those supporting Desports to HELL😈,,,8,0
1185683269758717952,Sat Oct 19 22:24:55 +0000 2019,RT @hoe_car: @MigunaMiguna Uhuru told us Raila is a mad man(kimuguruki)....,,,6,0
1185683208358301696,Sat Oct 19 22:24:40 +0000 2019,RT @manassiboro: @MigunaMiguna I like @MigunaMiguna because he always tell us what we dont want to hear,,,8,0
1185682604428800008,Sat Oct 19 22:22:16 +0000 2019,RT @ThiongoMwangi19: @MigunaMiguna Your tweets are very COGENT. Only cowards who don't want to appreciate the truth have problem with what…,,,8,0
1185682049316917248,Sat Oct 19 22:20:04 +0000 2019,"@maritimepenKE @Jamal80146 Head to the Indian Ocean. You will find some marine experts. I'm not, so, no ""heads up.""",,,1,5
1185681667115143168,Sat Oct 19 22:18:32 +0000 2019,@pifwolly He was a CONVENTIONAL MILITARY TACTICIAN; not a revolutionary.,,,1,6
1185681329951633408,Sat Oct 19 22:17:12 +0000 2019,"@kamauwawangari The correct word is CORROBORATE; not ""collaborate."" I already did even though it is not my responsi… https://t.co/cnHDjE6WM7",,,2,6
