id,created_at,text
1202296134334468096,2019-12-04 18:38:30,b'RT @ItsJeffreyJeff: Billy ameitisha retweets 2sausands aende date na kampupi..hahaha'
1202296110083166208,2019-12-04 18:38:24,b'Pal \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 https://t.co/PveJMMcy3C'
1202296025366638597,2019-12-04 18:38:04,"b'RT @NotYetFunny: .@CrazyNairobian amelishwa dwano mbaya, LMAO!!!'"
1202296001668759553,2019-12-04 18:37:59,b'\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/iBE7ZQ18RN'
1202295937525268480,2019-12-04 18:37:43,b'@Dreymwangi We mefi tulia bana \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202295871989276674,2019-12-04 18:37:28,b'RT @Dreymwangi: Atleast mimi siendi date na catfish kama @crazynairobian \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/VDtlCCCJYb'
1202293027152248832,2019-12-04 18:26:09,"b'RT @KulanCafe: @crazynairobian Chaguo nilako kaka @crazynairobian, sisi ni nani tuzuie, washwahili usema kipendacho roho ni dawa na paka __\xe2\x80\xa6'"
1202293007812321281,2019-12-04 18:26:05,"b'Admin, kojoa ulale bana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/WhAQihBDtT'"
1202292765553561600,2019-12-04 18:25:07,b'@Abddiiii Patia Vaseline simu pal \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202291910926389248,2019-12-04 18:21:43,b'I have a date you wankers \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202289828286648322,2019-12-04 18:13:27,b'Alafu mnangoja retweets zimefika almost 2sausands ndio mnasema \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9'
1202289580248125442,2019-12-04 18:12:28,b'Wacha nitafte 500K ya kutafta lawyer ni sue hiyo account for catfishing me \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n\xf0\x9f\x91\x89 https://t.co/E7Wpn9Y4Rq'
1202289210645987329,2019-12-04 18:10:59,"b'@YayoWachira \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Fuck these Niccurs, wako na ufala sana'"
1202289136268447744,2019-12-04 18:10:42,b'RT @YayoWachira: 100 to go\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/mucNwNQygO'
1202288377602678784,2019-12-04 18:07:41,b'RT @iNaheemMUFC: My PICK 6 Confirmed. \n\nJust 1 hour remaining na wanafunga Pick 6 selection za leo. \n\nKama hujaangusha your predictions fik\xe2\x80\xa6'
1202287912437592067,2019-12-04 18:05:50,b'@Jamnic_ @Itiswinny @ItsKubasu Mimi nangoja muanike zenyu niibe alafu niletee final copy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Staki aibu mapema'
1202287699866071040,2019-12-04 18:04:59,b'RT @Jamnic_: Oya @crazynairobian na @Itiswinny plus @ItsKubasu leteni your predictions zenu hapa we compare.. Nyinyi wote ni watu wa 9 poin\xe2\x80\xa6'
1202287570585042950,2019-12-04 18:04:28,"b""RT @KulanCafe: @crazynairobian Like a boss, @Starchebet it's up to you guys to set up a date. We are ready for you. Congratulations @crazyn\xe2\x80\xa6"""
1202287551941423104,2019-12-04 18:04:24,"b""I'm Changing my date, I'll let you know \xe2\x98\xba \xf0\x9f\x91\x8c https://t.co/XvrEoXYEYh"""
1202287284948783104,2019-12-04 18:03:20,b'Yaani mnajaribu kusema nimetumia ndume mistari?\n\nNiccurs behind parodies should be hanged by their balls \xf0\x9f\x98\xa9'
1202286877400850434,2019-12-04 18:01:43,b'@ItsJeffreyJeff Naenda pekee yangu \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202286785868500992,2019-12-04 18:01:21,b'RT @ItsJeffreyJeff: Catfish ya Kampupi\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/1WyZm28pQL'
1202286458180120577,2019-12-04 18:00:03,b'@Kijana_Mkenya Hapo sawa \xf0\x9f\xa4\x9d'
1202286398918856705,2019-12-04 17:59:49,b'RT @Kijana_Mkenya: Captured the moment  for you son of the soil https://t.co/VGwuoOpysd https://t.co/0g4ck4Sbf4'
1202285646779502592,2019-12-04 17:56:50,"b'Mimi naenda date kula chakula ya watu wawili sasa, hata kama itanibidi nikule plate moja nishibe niende choo nikate\xe2\x80\xa6 https://t.co/KuSGRPy10L'"
1202284843708637186,2019-12-04 17:53:38,b'RT @BBwogazza: Mnaishi na Mulamwah? Mbona anachungulia? https://t.co/Y55hjinLZ0'
1202284766659334150,2019-12-04 17:53:20,b'RT @Morara__: Billy ataenda date apate ni kampupi'
1202284747550076933,2019-12-04 17:53:15,b'\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/8f80MHX7VW'
1202284339154898945,2019-12-04 17:51:38,b'Aye @KulanCafe done and dusted \xf0\x9f\x98\x8e https://t.co/bXX1Gwc6jw'
1202284068194410496,2019-12-04 17:50:33,b'Hao watu wawili wamebaki si mfanye haraka nataka ku celebrate bana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202283773460701184,2019-12-04 17:49:23,b'@hildahrabut \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Menu lazima tu change bana'
1202283511304146947,2019-12-04 17:48:21,b'@iamjoseh_ Itabidi nime enda date nikule chakula ya watu wawili sasa \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202283373865123841,2019-12-04 17:47:48,b'RT @iamjoseh_: Odi Wa Shamakhokho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/bPjBq22vdC'
1202282829645828103,2019-12-04 17:45:38,"b'Sorry, 100 to go \xf0\x9f\x98\x8e'"
1202282630559019009,2019-12-04 17:44:51,b'200 to go \xf0\x9f\x98\x8e'
1202282159526027270,2019-12-04 17:42:58,b'@officielsalome @Starchebet @KulanCafe Thank you babe \xf0\x9f\x98\x8d\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8c'
1202281155766214656,2019-12-04 17:38:59,b'@hildahrabut \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Itabidi uitishe ugali na kuku full ndio miguu zjpate nguvu ya kunona... Alafu urudi kuwa prove wrong'
1202280814710382592,2019-12-04 17:37:38,b'RT @adamjee001: Zifike before #MUNTOT https://t.co/dyGCUy1vyx'
1202280608417951745,2019-12-04 17:36:48,b'@makena_joy Mi naenda kukula ya watu wawili staki kujua \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202280033685004290,2019-12-04 17:34:31,b'@hildahrabut \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Umesema hutaki kuwa associated na sisi skinny people tena?'
1202279424814653440,2019-12-04 17:32:06,b'@hildahrabut Tunaweza enda na wewe? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202279114897539072,2019-12-04 17:30:52,b'RT @KenMaccx: Lakini @Starchebet amekubali kweli?\nConsent Nani \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f https://t.co/Kc4LkpVCE1'
1202278999185141760,2019-12-04 17:30:25,b'@hildahrabut \xf0\x9f\x98\xa2\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202278926216835072,2019-12-04 17:30:07,b'Refresh. 300 to go'
1202278757572198400,2019-12-04 17:29:27,b'400 to go \xf0\x9f\x98\xa2'
1202278385529053184,2019-12-04 17:27:59,b'@makena_joy My life is like a movie \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202278334417293312,2019-12-04 17:27:46,"b'RT @makena_joy: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nOh, you never catch a break\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/OpWhjtPtgK'"
1202278204469321728,2019-12-04 17:27:15,b'RT @Mbirira_: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/7DKxtjHtp6'
1202278095761350656,2019-12-04 17:26:49,b'Hata nimechoka'
1202277858363805698,2019-12-04 17:25:53,"b'@illmax_rubani Tafta network, nisha tuma \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
1202277701891035137,2019-12-04 17:25:16,b'Yaani catfish? \xf0\x9f\x98\xa2 \nWho wants to go on that date with me?'
1202277537067479040,2019-12-04 17:24:36,b'RT @bethuelt: Prosper na ucheze ka wewe https://t.co/HzOFJ7fFTm'
1202277470025715713,2019-12-04 17:24:20,b'@slyrie Ni catfish? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Itabidi nimekula lunch ya watu wawili \xf0\x9f\x98\xa2'
1202277185555447815,2019-12-04 17:23:12,b'RT @LesupeerMpuki: KOT\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d\xf0\x9f\xa4\x9d. https://t.co/TGBzmk6THK'
1202276951194578946,2019-12-04 17:22:17,"b""RT @LAIKAKENYA: Subscribe to my YouTube channel. That's my serious account. Hapa ni kujibamba \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd https://t.co/UXlzrHXUdX"""
1202276446200307713,2019-12-04 17:20:16,b'Nairobi nasija \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202276350041710592,2019-12-04 17:19:53,b'500 to go... We can do this fam \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x99\x8f'
1202275091196907522,2019-12-04 17:14:53,b'RT @bahati_odawo: I Know one\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/FRC9xmnDhk'
1202274961915809792,2019-12-04 17:14:22,b'@illmax_rubani We mefi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 check Mpesa ndio usichoke picha \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202274534604312577,2019-12-04 17:12:40,b'600 to go... Ameni bana!'
1202274417092505601,2019-12-04 17:12:12,b'RT @ti_manoise: Have retweeted coz nataka kuona picha za hio date \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x89\xf0\x9f\x98\x89 https://t.co/smehO3jvqe'
1202274384607612928,2019-12-04 17:12:05,"b'@Fbillionare \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Nta screen shot immediately inafika 2K, hapo ntakuwa nimekuweza pal \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
1202273650155671554,2019-12-04 17:09:10,b'@Fbillionare \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I have weird pals'
1202273576855969793,2019-12-04 17:08:52,b'RT @Fbillionare: Nangoja ifike 2000 ni unRT https://t.co/ZJFTduO5RD'
1202273200127827969,2019-12-04 17:07:22,b'700 more to go... 1 man 1 woman 1 lunch date. No camera juu staki kuwa meme \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202272889808080896,2019-12-04 17:06:08,b'RT @selector_slim: Kasonge.  . . \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/ph6pz3sF6N'
1202272834820673536,2019-12-04 17:05:55,b'@vincmaru \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202272774460497923,2019-12-04 17:05:41,b'RT @vincmaru: Si utaitisha mtura wewe \xf0\x9f\x98\x9c\xf0\x9f\x98\x8b https://t.co/8DzQQNfVap'
1202272321001676801,2019-12-04 17:03:53,b'RT @Smiledesto: Sherehe https://t.co/9uj9FJwBU4'
1202272260452749312,2019-12-04 17:03:38,b'@NotYetFunny \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202272237027504128,2019-12-04 17:03:33,"b'RT @NotYetFunny: ,@crazynairobian heeeeey https://t.co/ZxJpJPxWMC'"
1202272164218646529,2019-12-04 17:03:15,b'RT @winchegew: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/zMHAdZui74'
1202272131922505731,2019-12-04 17:03:08,"b""@beebree0 @Starchebet @KulanCafe \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I'm a luyha, I don't share food \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82"""
1202271995485966338,2019-12-04 17:02:35,b'RT @sina_boobae: Juu napenda @Starchebet na @crazynairobian bros for favours.. https://t.co/eGoX7njBfA'
1202271600470568960,2019-12-04 17:01:01,"b'RT @Jumia_Group: Did you know? #Kenyans prefer chicken as the most popular cuisine for delivery, followed by pizza &amp; burgers in 2nd &amp; 3rd p\xe2\x80\xa6'"
1202270868640014336,2019-12-04 16:58:06,b'RT @Morara__: Mbogi ya @NRGRadioKenya imetua hapo UoE leo alafu kesho wachape laps hizo Uni zingine za Eldoret kuwajulisha about \xe2\x80\x98NRG Face\xe2\x80\xa6'
1202270397955289088,2019-12-04 16:56:14,b'RT @AntwanSucre: Go get her Billinho. We truly have a GOAT\xf0\x9f\x90\x90 in our midst. https://t.co/XGgyoY5QeK'
1202270367718526981,2019-12-04 16:56:07,b'RT @Eagleaspire: Hio lunch lazima... https://t.co/McIJwDNe8g'
1202270350865772552,2019-12-04 16:56:03,b'RT @ItsMakodizer: Guys push up @crazynairobian \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc https://t.co/I6X20Cvvhv'
1202270245945262081,2019-12-04 16:55:38,b'@Sammiflaiva_254 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202270215511379968,2019-12-04 16:55:31,b'RT @Sammiflaiva_254: 800rts in 1hour haha by 9pm itakua 2k bana\xf0\x9f\x90\x90 https://t.co/lVxadML79D'
1202270123442294784,2019-12-04 16:55:09,b'RT @Mavropanos2030: @crazynairobian hii lunch lazima muende na @starchebet https://t.co/oLXWrzFPHF'
1202270040927682561,2019-12-04 16:54:49,b'RT @itsthe_matrix: A must read https://t.co/vb0BRvbhFd'
1202269786060791808,2019-12-04 16:53:48,"b'RT @lovellesucrose: mhenga wa Twitter alisema, \xe2\x80\x9cSubira huvuta heri, Subaru huvuta Njeri.\xe2\x80\x9d\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 thread \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/ZOpH3qw52s'"
1202269699683344386,2019-12-04 16:53:28,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Night runners association ni number 3 https://t.co/K48ijBg6zK'
1202269499870896128,2019-12-04 16:52:40,b'RT @Baba_Oren: I wanna attend my 2nd EVER event by an international artist.\n\nTo @crazynairobian who said the only event I can attend is Ban\xe2\x80\xa6'
1202268688575082496,2019-12-04 16:49:27,"b""We're half way there fam \xf0\x9f\x99\x8f tuko karibu kuvunja record ya my pal @OsamaOtero \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/bXX1Gwc6jw"""
1202268080161935360,2019-12-04 16:47:02,b'RT @TheBestBett: It has been a slow low day for me.\nI therefore wish to make yours better.\nIf you have purchased Safaricom airtime lately a\xe2\x80\xa6'
1202267930437783554,2019-12-04 16:46:26,b'RT @Baba_Oren: 2014/15 banter lineup \n\nPolycarp - Neckless\nMasaku - Ears na ile pasi\nKanjefe - That shirt\nWateba - Story mingi\nOmbajo - Sto\xe2\x80\xa6'
1202267775168851968,2019-12-04 16:45:49,b'Now watching #MyTwoWives'
1202267608927612929,2019-12-04 16:45:09,b'@PigwaShot \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202267579601113089,2019-12-04 16:45:02,b'RT @PigwaShot: Hii date mkimaliza Kulan-eni https://t.co/R5INobOAlD'
1202246930660831232,2019-12-04 15:22:59,b'Niaje Fam! Nadai 2K Retweets na LIKES mimi na @Starchebet tupewe lunch na Kulan Cuisine &amp; Cafe @KulanCafe.\nHii lunc\xe2\x80\xa6 https://t.co/Hloq8I8Qwy'
1202245199436615681,2019-12-04 15:16:06,b'@KulanCafe @Starchebet Alas!! Sawa basi \xf0\x9f\x98\xad\xf0\x9f\x91\x8c'
1202243732134858754,2019-12-04 15:10:17,b'How many Retweets munijenge mimi na @Starchebet ki lunch? \xf0\x9f\x99\x88 https://t.co/0CQzNX7xJW'
1202243027655413761,2019-12-04 15:07:29,b'RT @charlow_KE: \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c https://t.co/ZhpvyqMLmZ'
1202242975302135809,2019-12-04 15:07:16,"b'@xysist Let me invite my brother @Kianangih in this discussion, I have used his line twice now \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 but this time I\xe2\x80\xa6 https://t.co/88oje4VBHj'"
1202241934934368256,2019-12-04 15:03:08,"b""RT @ItsKubasu: BREAKING NEWS:\nHuddah Cosmetics won't be making any more imports in 2019 following a decline in Sales due to their CEO Hudda\xe2\x80\xa6"""
1202240955908272130,2019-12-04 14:59:15,"b'RT @BravinYuri: A Transformer has Blown up at Daystar University, Valley Road campus, sending students, motorists and staff running for saf\xe2\x80\xa6'"
1202240046746734593,2019-12-04 14:55:38,b'RT @OsamaOtero: from my DM https://t.co/wNSbBpdjxm'
1202239467454685191,2019-12-04 14:53:20,"b'@ktn Just because people smile in your face, doesn\xe2\x80\x99t make them your friend. Toni learns some harsh lesson On tonigh\xe2\x80\xa6 https://t.co/Lh3SJfQZcp'"
1202238676882919424,2019-12-04 14:50:11,"b""If they're also Thick in the head their private parts will suffer https://t.co/2EEtiNoBcl"""
1202238051650543616,2019-12-04 14:47:42,"b""RT @KiongoMiss: \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3That's dreadful https://t.co/5sL6LPfY17"""
1202237585843724289,2019-12-04 14:45:51,b'@janet_jaaay Me and you same WhatsApp group \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202230939084042240,2019-12-04 14:19:26,"b""RT @xysist: @crazynairobian We're not referencing pick up lines in APA 8th edition \xe2\x84\xa2, with pick up line referencing guidelines"""
1202230910546055168,2019-12-04 14:19:20,b'@xysist Unanisumbua pal \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1202230407271456768,2019-12-04 14:17:20,b'@janet_jaaay Not you Dia \xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x98\x8d'
1202230278023983104,2019-12-04 14:16:49,b'Unaweza bet for FREE na ushinde 500K uende Santorini Christmas \n\xf0\x9f\x91\x89 https://t.co/E7Wpn9Y4Rq\nCheza Pick6 u predict cor\xe2\x80\xa6 https://t.co/raeOemfrLS'
1202229418376257536,2019-12-04 14:13:24,b'Aye pal @OsamaOtero hiyo mat yenyu ya pink imejaa ama naweza pata nafasi na plus one wangu twende mobatha \xf0\x9f\x98\xa9'
1202229011298050050,2019-12-04 14:11:47,b'Ati umekonda hadi unaweza pin tweet \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1202227861446377473,2019-12-04 14:07:13,"b'Hiyo ndio Uber driver anatumia kupita panya route, relax \xf0\x9f\x98\x8e https://t.co/c2RBbGwD5t'"
1202226811939295234,2019-12-04 14:03:02,b'RT @B3laze: Mimi my spouse (when i get one) aki drive siwezi kaa shot gun anaeza kumbuka my transgressions aingie chini ya trailer on my si\xe2\x80\xa6'
1202226653994344448,2019-12-04 14:02:25,b'Handsome men tuko huku nje giving your women sleepless nights \xf0\x9f\x98\x8e'
1202225177851039745,2019-12-04 13:56:33,"b'RT @KulanCafe: @crazynairobian Unajua Shamakhokho na Serem sio mbali sana . Tuko na form, A-pizz-a then we hook you up kama kawaida the Kul\xe2\x80\xa6'"
1202225152299286528,2019-12-04 13:56:27,b'Alar! Hook a brother up \xe2\x98\xba \xf0\x9f\x91\x8c https://t.co/0CQzNX7xJW'
1202224264130240514,2019-12-04 13:52:55,b'RT @Jo_Kimoney: *Chubby girls \xf0\x9f\x98\x82 https://t.co/D4sLK8GPnq'
1202219525732745218,2019-12-04 13:34:05,b'RT @Tuko_co_ke: .@JumiaFoodKE report says most restaurants have reduced prices of their chicken to lower than KSh 300 hence increasing popu\xe2\x80\xa6'
1202217085243445248,2019-12-04 13:24:23,b'RT @KRACorporate: Hii story hata sisi tumeiskia tu\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f. https://t.co/jOGhoLvy3o'
1202216486984716290,2019-12-04 13:22:01,b'Tonight on #MyTwoWives\nOnly on @Ktn Home @ 7:30pm https://t.co/QpyyTSSqRJ'
1202198360410771458,2019-12-04 12:09:59,"b'RT @ItsJeffreyJeff: @natty_oloo is a desinger by profession. check out some of his works\xf0\x9f\x98\x8d,check out his page @ask_designers or contact him\xe2\x80\xa6'"
1202198228017569792,2019-12-04 12:09:27,"b""RT @Jo_Kimoney: Here\xe2\x80\x99s a quick and simple method to purchase your voice bundle on Kenya's best network and receive 50% extra airtime with n\xe2\x80\xa6"""
1202198029958369280,2019-12-04 12:08:40,b'Utakunia flag ya Niger \xf0\x9f\x87\xb3\xf0\x9f\x87\xaa https://t.co/SIqLABRrrG'
1202197663908806656,2019-12-04 12:07:13,b'RT @AfricaBizz: [Kenya] @JumiaFoodKE Index report predicts a 50% increase in On-Demand deliveries in 2020\n\nhttps://t.co/MWNkyy4zDu https://\xe2\x80\xa6'
1202192714164510722,2019-12-04 11:47:33,b'RT @TheTvPlug: Huyu matha ameamua watu wa kuvaa skirts hawatakaa na amani\xf0\x9f\x98\x82 https://t.co/QYQxXC44Uj'
1202192333682417665,2019-12-04 11:46:02,"b""RT @AndyMaina_: It's that day that y'all should make your predictions pale #BetLionPick6 on this midweek fixtures. There's 500k and 50k to\xe2\x80\xa6"""
1202191460461940737,2019-12-04 11:42:34,"b""RT @LAIKAKENYA: That's what my hubby says daily \xf0\x9f\xa4\x97 https://t.co/eOhLkgGPLh"""
1202191405742993409,2019-12-04 11:42:21,"b""RT @SkySportsNews: Anthony Martial is set to miss Manchester United's match against Tottenham on Wednesday due to injury."""
1202190849280561152,2019-12-04 11:40:08,b'Wueh! \nhttps://t.co/E7Wpn9Y4Rq https://t.co/CETX6RC5qW'
1202186764221329409,2019-12-04 11:23:54,b'RT @EzraelAni: \xf0\x9f\xa4\xa3 Whose child is this?! \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 https://t.co/GA0C7zeUoh'
1202186612140052481,2019-12-04 11:23:18,b'@NyarSoNy It is very stable nowadays. Ndio nimetoka ku place Pick6 yangu.\n\xf0\x9f\x91\x89 https://t.co/E7Wpn9Y4Rq shida zangu huuma nje \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9'
1202186373396082688,2019-12-04 11:22:21,b'RT @NyarSoNy: Is the website stable of late? I used to play Pick 6 nikachoka na website ya betlion https://t.co/d3cVKwAgqu'
1202185399457767424,2019-12-04 11:18:29,b'RT @ali_ekuam: \xe2\x80\x9cWah ; that shawty blocked me\xe2\x80\x9d https://t.co/agN9jSCusO'
1202182179847114752,2019-12-04 11:05:41,"b'RT @droid254: I should quit this job go around high schools finessing them saying stuff like "" Aspire to Inspire before you Expire""'"
1202182014985809921,2019-12-04 11:05:02,b'Liverpool wako karibu kupata their first beating of the season. Mark this tweet \xf0\x9f\x98\x8f\n\n\xf0\x9f\x91\x89 https://t.co/E7Wpn9Y4Rq'
1202180433821229056,2019-12-04 10:58:45,b'RT @ItsJeffreyJeff: I would like to distance myself from this tweet\xf0\x9f\x98\x82\xf0\x9f\x98\x82 its malicious in nature and is meant to ruin my reputation.i would al\xe2\x80\xa6'
1202177297819881472,2019-12-04 10:46:17,"b""RT @JumiaFoodKE: Craving that famous Chicken taste \xf0\x9f\x8d\x97 ? Here's the ultimate KFC bucket feast to get them fingers talking\xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\x98\x8b\n\n\xf0\x9f\x91\x89 https://t.co/\xe2\x80\xa6"""
1202176047145521152,2019-12-04 10:41:19,b'RT @nickmuthumbi: Sasa umekula moto? https://t.co/XY6sxAru3U'
1202176012747968512,2019-12-04 10:41:11,"b'RT @kampupi: \xe2\x80\x9cAlso, Huddah is cancelled. Eww \xe2\x80\x9c https://t.co/0MFFjRgN5P'"
